categoryId	categoryName	lPath
I1002546	만송골갈비탕	||음식점||한식||갈비탕||만송골갈비탕
I1002547	오가리수제비칼국수	||음식점||한식||칼국수,만두||오가리수제비칼국수
I1002548	만식이네와인포차	||음식점||술집||와인||만식이네와인포차
I1002553	맥주를구한피자	||음식점||양식||피자||맥주를구한피자
I1002563	오백국수	||음식점||한식||국수||오백국수
I1002565	오별난멸치국수	||음식점||한식||국수||오별난멸치국수
I1002575	명품임실치즈피자	||음식점||양식||피자||명품임실치즈피자
I1002588	목촌나주곰탕왕갈비탕	||음식점||한식||곰탕,설렁탕||목촌나주곰탕왕갈비탕
I1002614	우리음식점	||음식점||한식||우리음식점
I1002615	우림칼국수	||음식점||한식||칼국수,만두||우림칼국수
I1002629	방이샤브샤브칼국수	||음식점||일식||샤브샤브||방이샤브샤브칼국수
I1002634	양평칼국수	||음식점||한식||칼국수,만두||양평칼국수
I1002636	배달의쌀국수	||음식점||베트남음식||배달의쌀국수
I1002639	배달쌈밥	||음식점||한식||쌈밥||배달쌈밥
I1002649	이가네양꼬치	||음식점||중식||양꼬치||이가네양꼬치
I1002659	이태리피자	||음식점||양식||피자||이태리피자
I1002671	태성추어탕	||음식점||한식||추어탕||태성추어탕
I1002672	태양부양꼬치	||음식점||중식||양꼬치||태양부양꼬치
I1002675	전주콩뿌리콩나물국밥	||음식점||한식||국밥||전주콩뿌리콩나물국밥
I1002676	전티마이베트남쌀국수	||음식점||베트남음식||전티마이베트남쌀국수
I1002677	터치카페	||음식점||카페,디저트||터치카페
I1002691	투명통슬라임카페	||스포츠,오락||오락시설||슬라임카페||투명통슬라임카페
I1002706	프리카페	||음식점||뷔페||고기뷔페||프리카페
I1002710	피엔제이피자	||음식점||양식||피자||피엔제이피자
I1002711	피자369	||음식점||양식||피자||피자369
I1002712	피자박스	||음식점||양식||피자||피자박스
I1002713	피자베이	||음식점||양식||피자||피자베이
I1002714	피자보이시나	||음식점||양식||피자||피자보이시나
I1002716	피자컴퍼니	||음식점||양식||피자||피자컴퍼니
I1002731	한옥마을전주비빔밥	||음식점||한식||비빔밥||한옥마을전주비빔밥
I1002737	위넌스터디카페	||서비스,산업||임대,대여||장소대여||위넌스터디카페
I1002738	핫도그브라더스	||음식점||양식||핫도그||핫도그브라더스
I1002739	핫도그트럭	||음식점||양식||핫도그||핫도그트럭
I1002748	헬로베트남쌀국수	||음식점||베트남음식||헬로베트남쌀국수
I1002752	호갱양꼬치	||음식점||중식||양꼬치||호갱양꼬치
I1002765	홍대쌀국수	||음식점||베트남음식||홍대쌀국수
I1002782	휘카페	||음식점||카페,디저트||카페||휘카페
I1002857	착한미용실원투쓰리	||생활,편의||미용||미용실||착한미용실원투쓰리
I1002870	카페판다	||음식점||카페,디저트||카페판다
I1002947	전주콩나물국밥	||음식점||한식||국밥||전주콩나물국밥
I1002948	전주팔미콩나물국밥	||음식점||한식||국밥||전주팔미콩나물국밥
I1002963	중식당 청	||음식점||중식||중식당||중식당 청
I1002974	브라더양꼬치	||음식점||중식||양꼬치||브라더양꼬치
I1003005	굿맘할매순대국&양선지해장국	||음식점||한식||육류,고기요리||순대,순댓국||굿맘할매순대국&양선지해장국
I1003012	착한감자탕	||음식점||한식||감자탕||착한감자탕
I1003023	소문난시장칼국수	||음식점||한식||칼국수,만두||소문난시장칼국수
I1003024	천안옛날호두과자	||음식점||카페,디저트||호두과자||천안옛날호두과자
I1003035	송프로피자	||음식점||양식||피자||송프로피자
I1003050	카페드파리	||음식점||카페,디저트||카페||카페드파리
I1003052	카페라산타	||음식점||카페,디저트||카페||카페라산타
I1003053	카페베르떼	||음식점||카페,디저트||카페||카페베르떼
I1003055	카페벨로마노	||음식점||카페,디저트||카페||카페벨로마노
I1003060	카페오드	||음식점||카페,디저트||테마카페||카페오드
I1003063	카페해미일	||음식점||카페,디저트||테마카페||카페해미일
I1003069	카페65도씨	||음식점||카페,디저트||카페||카페65도씨
I1003070	세계인과함께하는 시카고피자	||음식점||양식||피자||세계인과함께하는 시카고피자
I1003071	카페그란데	||음식점||카페,디저트||카페||카페그란데
I1003084	아르떼한식뷔페	||음식점||한식||한식뷔페||아르떼한식뷔페
I1003089	달리는피자아저씨	||음식점||양식||피자||달리는피자아저씨
I1003097	비아이지아이스크림할인점	||음식점||카페,디저트||아이스크림||비아이지아이스크림할인점
I1003100	CoolSale아이스크림할인마트	||음식점||카페,디저트||아이스크림||CoolSale아이스크림할인마트
I1003101	스위트타임아이스크림할인점	||음식점||카페,디저트||아이스크림||스위트타임아이스크림할인점
I1003102	투가이즈치킨&피자	||음식점||치킨,닭강정||투가이즈치킨&피자
I1003103	withice아이스크림할인점	||음식점||카페,디저트||아이스크림||withice아이스크림할인점
I1003135	우리집다음에맛있는집양평해장국	||음식점||한식||해장국||우리집다음에맛있는집양평해장국
I1003136	한국에서두번째양평해장국	||음식점||한식||해장국||한국에서두번째양평해장국
I1003137	마약양꼬치	||음식점||중식||양꼬치||마약양꼬치
I1003138	피자스타	||음식점||양식||피자||피자스타
I1003140	피자쏭	||음식점||양식||피자||피자쏭
I1003142	피자탑	||음식점||양식||피자||피자탑
I1003144	얼큰이홍냉면앤삼겹	||음식점||한식||냉면||얼큰이홍냉면앤삼겹
I1003150	엘리펀트피자	||음식점||양식||피자||엘리펀트피자
I1003155	역전국밥	||음식점||한식||육류,고기요리||순대,순댓국||역전국밥
I1003158	열도분식	||음식점||일식||일식당||열도분식
I1003165	멸치가살아있는국수	||음식점||한식||국수||멸치가살아있는국수
I1003233	베트꽁쌀국수	||음식점||베트남음식||베트꽁쌀국수
I1003252	이자카야탄	||음식점||술집||이자카야||이자카야탄
I1003253	자갈치식당꼬막비빔밥	||음식점||한식||해물,생선요리||자갈치식당꼬막비빔밥
I1003296	브이카페	||음식점||카페,디저트||브이카페
I1003305	남도분식	||음식점||분식||남도분식
I1003306	작심스터디카페	||서비스,산업||임대,대여||장소대여||작심스터디카페
I1003312	대치에스학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||대치에스학원
I1003323	지인인테리어	||쇼핑,유통||가구,인테리어||지인인테리어
I1003326	셀디스터디카페	||서비스,산업||임대,대여||장소대여||셀디스터디카페
I1003327	제주둘레국수	||음식점||한식||국수||제주둘레국수
I1003484	선인자동차 포드링컨서비스센터	||생활,편의||자동차정비,수리||선인자동차 포드링컨서비스센터
I1003523	한성자동차 메르세데스벤츠	||쇼핑,유통||자동차||전시,판매||한성자동차 메르세데스벤츠
I1003533	한성자동차 메르세데스벤츠서비스센터	||생활,편의||자동차정비,수리||한성자동차 메르세데스벤츠서비스센터
I1003580	삼첩분식	||음식점||분식||삼첩분식
I1003615	아이비키즈스포츠	||교육,학문||학원 등 교습시설||스포츠,레크레이션교육||아이비키즈스포츠
I1003651	분식이이래도되는가 더치킨	||음식점||분식||분식이이래도되는가 더치킨
I1003653	삼청동국수	||음식점||한식||국수||삼청동국수
I1003669	PEC스포츠아카데미	||교육,학문||학원 등 교습시설||스포츠,레크레이션교육||PEC스포츠아카데미
I1003709	오핀카페	||음식점||카페,디저트||카페||오핀카페
I1003713	피제이피자	||음식점||양식||피자||피제이피자
I1003715	피자파는집	||음식점||양식||피자||피자파는집
I1003716	피자이탈리	||음식점||양식||피자||피자이탈리
I1003720	피굽남피자	||음식점||양식||피자||피굽남피자
I1003734	카페드롬	||음식점||카페,디저트||카페드롬
I1004375	피자플래넷	||음식점||양식||피자||피자플래넷
I1004421	콩카페	||음식점||카페,디저트||카페||콩카페
I1004425	와인앤모어	||쇼핑,유통||식료품||주류||와인앤모어
I1004576	골든스터디카페	||서비스,산업||임대,대여||장소대여||골든스터디카페
I1004585	초심스터디카페	||서비스,산업||임대,대여||장소대여||초심스터디카페
I1004598	분식회사떡심	||음식점||분식||분식회사떡심
I1004624	이지스스터디카페	||서비스,산업||임대,대여||장소대여||이지스스터디카페
I1004630	방태막국수	||음식점||한식||막국수||방태막국수
I1004663	청담피자	||음식점||양식||피자||청담피자
I1004668	카페블라썸	||음식점||카페,디저트||카페||카페블라썸
I1004694	토스트카페마리	||음식점||양식||샌드위치||토스트카페마리
I1004761	분식쌀롱	||음식점||분식||분식쌀롱
I1004763	홍종흔베이커리	||음식점||카페,디저트||베이커리||홍종흔베이커리
I1004781	혼마골프	||쇼핑,유통||취미,레저용품||스포츠용품||골프용품||혼마골프
I1004802	서오릉피자	||음식점||양식||피자||서오릉피자
I1004810	플랜에이스터디카페	||서비스,산업||임대,대여||장소대여||플랜에이스터디카페
I1004843	이백장돈가스	||음식점||일식||돈가스||이백장돈가스
I1004844	멘토즈스터디카페	||서비스,산업||임대,대여||장소대여||멘토즈스터디카페
I1004852	마선생얼큰국밥	||음식점||한식||국밥||마선생얼큰국밥
I1004857	플랜에이독서실	||교육,학문||도서관||독서실||플랜에이독서실
I1004865	빈폴골프	||쇼핑,유통||패션||골프웨어||빈폴골프
I1004899	빈폴스포츠아울렛	||쇼핑,유통||종합도소매||아울렛||빈폴스포츠아울렛
I1004905	에이닷영어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||에이닷영어학원
I1004907	아이스크림스토리	||쇼핑,유통||식료품||가공식품||아이스크림스토리
I1004914	메리엘스아이스크림	||쇼핑,유통||식료품||가공식품||메리엘스아이스크림
I1004919	시작스터디카페	||서비스,산업||임대,대여||장소대여||시작스터디카페
I1004920	하우스터디독서실	||교육,학문||도서관||독서실||하우스터디독서실
I1004944	골프존카운티	||스포츠,오락||스포츠시설||골프장||골프존카운티
I1004946	바짝스터디카페	||서비스,산업||임대,대여||장소대여||바짝스터디카페
I1004977	공본스터디카페	||서비스,산업||임대,대여||장소대여||공본스터디카페
I1004990	플랜트스터디카페	||서비스,산업||임대,대여||장소대여||플랜트스터디카페
I1004993	피자스톰	||음식점||양식||피자||피자스톰
I1004994	이자경수학학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||이자경수학학원
I1005007	더학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||더학원
I1005034	프린트카페	||서비스,산업||전문,기술서비스||출력,복사,제본||프린트카페
I1005036	페르마수학학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||페르마수학학원
I1005072	크앙분식	||음식점||분식||크앙분식
I1005086	로체스터디카페	||서비스,산업||임대,대여||장소대여||로체스터디카페
I1005093	피자플렉스	||음식점||양식||피자||피자플렉스
I1005098	카페코지	||음식점||카페,디저트||카페코지
I1005102	노브랜드피자	||음식점||양식||피자||노브랜드피자
I1005132	카페희다	||음식점||카페,디저트||카페희다
I1005134	슈페리어골프앤스포츠	||쇼핑,유통||패션||골프웨어||슈페리어골프앤스포츠
I1005155	다짐스터디카페	||서비스,산업||임대,대여||장소대여||다짐스터디카페
I1005176	명인칼국수	||음식점||한식||칼국수,만두||명인칼국수
I1005177	오늘은카레	||음식점||일식||일식당||오늘은카레
I1005178	카페천국	||음식점||카페,디저트||카페천국
I1005188	송정동핫도그	||음식점||양식||핫도그||송정동핫도그
I1005189	빽보이피자	||음식점||양식||피자||빽보이피자
I1005197	피자쿠치나	||음식점||양식||피자||피자쿠치나
I1005206	개수리막국수	||음식점||한식||막국수||개수리막국수
I1005209	프레드피자	||음식점||양식||피자||프레드피자
I1005212	열정국밥	||음식점||한식||국밥||열정국밥
I1005235	오늘손칼국수&찜	||음식점||한식||칼국수,만두||오늘손칼국수&찜
I1005244	산지해장국	||음식점||한식||해장국||산지해장국
I1005258	카페드리옹	||음식점||카페,디저트||카페||카페드리옹
I1005266	우즈베이커리	||음식점||카페,디저트||베이커리||우즈베이커리
I1005273	브런치빈	||음식점||양식||브런치||브런치빈
I1005281	카페온화	||음식점||카페,디저트||카페||카페온화
I1005293	카페미뇽	||음식점||카페,디저트||카페||카페미뇽
I1005295	일심해장국	||음식점||한식||해장국||일심해장국
I1005307	피자먹다	||음식점||양식||피자||피자먹다
I1005322	카페딕셔너리	||음식점||카페,디저트||카페||카페딕셔너리
I1005346	국밥대장	||음식점||한식||국밥||국밥대장
I1005349	아방베이커리	||음식점||카페,디저트||베이커리||아방베이커리
I1005350	모두뼈다귀감자탕	||음식점||한식||감자탕||모두뼈다귀감자탕
I1005353	153구포국수	||음식점||한식||국수||153구포국수
I1005361	대림국수	||음식점||한식||국수||대림국수
I1005362	이자카야나무	||음식점||술집||이자카야||이자카야나무
I1005371	한사리감자탕&뼈구이	||음식점||한식||감자탕||한사리감자탕&뼈구이
I1005404	이화여자대학교의료원	||건강,의료||병원||종합병원||이화여자대학교의료원
I1005428	하동우렁추어탕	||음식점||한식||추어탕||하동우렁추어탕
I1005434	타르틴베이커리	||음식점||카페,디저트||베이커리||타르틴베이커리
I1005451	평이담백뼈칼국수	||음식점||한식||칼국수,만두||평이담백뼈칼국수
I1005468	육전국밥	||음식점||한식||국밥||육전국밥
I1005472	왕손피자	||음식점||양식||피자||왕손피자
I1005485	선향정샤브샤브	||음식점||일식||샤브샤브||선향정샤브샤브
I1005486	카페아에	||음식점||카페,디저트||카페||카페아에
I1005493	라온수제돈가스	||음식점||일식||돈가스||라온수제돈가스
I1005511	잭슨피자	||음식점||양식||피자||잭슨피자
I1005517	호봉토스트	||음식점||분식||토스트||호봉토스트
I1005524	하나샤브샤브	||음식점||일식||샤브샤브||하나샤브샤브
I1005531	미친피자	||음식점||양식||피자||미친피자
I1005552	두들리도넛	||음식점||카페,디저트||도넛||두들리도넛
I1005558	호미스피자	||음식점||양식||피자||호미스피자
I1005568	주재근베이커리	||음식점||카페,디저트||베이커리||주재근베이커리
I1005573	랜디스도넛	||음식점||카페,디저트||도넛||랜디스도넛
I1005576	날쌘카페	||음식점||카페,디저트||날쌘카페
I1005616	가이오국수	||음식점||한식||국수||가이오국수
I1005626	꽃피는화덕피자D485	||음식점||양식||피자||꽃피는화덕피자D485
I1005646	해운대31cm해물칼국수	||음식점||한식||칼국수,만두||해운대31cm해물칼국수
I1005649	카페유어프레즌트	||음식점||카페,디저트||카페유어프레즌트
I1005657	카페진정성	||음식점||카페,디저트||카페진정성
I1005683	제주쾅쾅돈가스	||음식점||일식||돈가스||제주쾅쾅돈가스
I1005687	피자엠소마	||음식점||양식||피자||피자엠소마
I1005690	카페만월경	||음식점||카페,디저트||카페||카페만월경
I1005713	분식문방구	||음식점||분식||분식문방구
I1005725	맘스터치 피자앤치킨	||음식점||양식||피자||맘스터치 피자앤치킨
I1005732	청년분식	||음식점||분식||청년분식
I1005749	엄청큰조선의갈비탕&냉면	||음식점||한식||갈비탕||엄청큰조선의갈비탕&냉면
I1005756	카페그리닝	||음식점||카페,디저트||카페그리닝
I1005771	푸른술집할라	||음식점||술집||요리주점||푸른술집할라
I1005804	르하임스터디카페	||서비스,산업||임대,대여||장소대여||르하임스터디카페
I1005805	브뤼트피자	||음식점||양식||피자||브뤼트피자
I1005823	수만휘관리형스터디카페	||서비스,산업||임대,대여||장소대여||수만휘관리형스터디카페
I1005826	임사부순대국밥	||음식점||한식||국밥||임사부순대국밥
I1005844	요거트아이스크림의정석	||음식점||카페,디저트||아이스크림||요거트아이스크림의정석
I1005852	올드페리도넛	||음식점||카페,디저트||도넛||올드페리도넛
I1005871	노모어피자	||음식점||양식||피자||노모어피자
I1005872	송화양꼬치	||음식점||중식||양꼬치||송화양꼬치
I1005887	조조칼국수	||음식점||한식||칼국수,만두||조조칼국수
I1005894	한강로칼국수	||음식점||한식||칼국수,만두||한강로칼국수
I1005896	카페꼼마&얀 쿠브레	||음식점||카페,디저트||카페꼼마&얀 쿠브레
I1005905	밀양순대돼지국밥	||음식점||한식||국밥||밀양순대돼지국밥
I1005913	피자힙	||음식점||양식||피자||피자힙
I1005940	225토마토스트릿	||음식점||양식||스테이크,립||225토마토스트릿
I1005970	카페드220볼트	||음식점||카페,디저트||카페드220볼트
I1005999	카페프리헷	||음식점||카페,디저트||카페프리헷
I1006004	세수대야돈까스&냉면	||음식점||일식||돈가스||세수대야돈까스&냉면
I1006006	조쉐프의쌀국수	||음식점||베트남음식||조쉐프의쌀국수
I1006007	어라운드스터디카페	||서비스,산업||임대,대여||장소대여||어라운드스터디카페
I1006016	이학순베이커리	||음식점||카페,디저트||베이커리||이학순베이커리
I1006028	형제들감자탕	||음식점||한식||감자탕||형제들감자탕
I1006046	피자는치즈빨	||음식점||양식||피자||피자는치즈빨
I1006055	킴브로스피자&파스타	||음식점||양식||킴브로스피자&파스타
I1006057	국밥생각	||음식점||한식||국밥||국밥생각
I1006076	먼투썬피자	||음식점||양식||피자||먼투썬피자
I1006228	카페일분	||음식점||카페,디저트||카페||카페일분
I1006257	가마솥순대국밥	||음식점||한식||육류,고기요리||순대,순댓국||가마솥순대국밥
I1006261	펠트골프	||쇼핑,유통||패션||골프웨어||펠트골프
I1006262	화백곰탕&냉면	||음식점||한식||곰탕,설렁탕||화백곰탕&냉면
I1006263	피자닭터	||음식점||양식||피자||피자닭터
I1006279	변동춘명동칼국수	||음식점||한식||칼국수,만두||변동춘명동칼국수
I1006282	피자프라텔로	||음식점||양식||피자||피자프라텔로
I1006299	가구대통령	||쇼핑,유통||가구,인테리어||가구||가구대통령
I1006314	쌀국수공방	||음식점||베트남음식||쌀국수공방
I1006338	카페홈즈	||음식점||카페,디저트||카페홈즈
I1006348	압구정샌드위치	||음식점||양식||샌드위치||압구정샌드위치
I1006355	이것이국밥이다	||음식점||한식||국밥||이것이국밥이다
I1006359	외대HS어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||외대HS어학원
I1006377	카페동이	||음식점||한식||백반,가정식||카페동이
I1006398	박승광해물손칼국수	||음식점||한식||칼국수,만두||박승광해물손칼국수
I1006406	수변최고돼지국밥	||음식점||한식||국밥||수변최고돼지국밥
I1006427	국밥집막내아들	||음식점||한식||국밥||국밥집막내아들
I1006434	토스타토스트	||음식점||분식||토스트||토스타토스트
I1006436	와인픽스	||쇼핑,유통||식료품||주류||와인픽스
I1006441	청년감자탕	||음식점||한식||감자탕||청년감자탕
I1006442	매드피자	||음식점||양식||피자||매드피자
I1006450	방가삼대얼큰한뼈해장국	||음식점||한식||해장국||방가삼대얼큰한뼈해장국
I1006452	티엠티피자	||음식점||양식||피자||티엠티피자
I1006470	별국수	||음식점||한식||국수||별국수
I1006472	봄이보리밥	||음식점||한식||보리밥||봄이보리밥
I1006493	나이키골프	||쇼핑,유통||패션||골프웨어||나이키골프
I1006496	1984그수육집칼국수	||음식점||한식||칼국수,만두||1984그수육집칼국수
I1006504	모어샌드위치	||음식점||양식||샌드위치||모어샌드위치
I1006525	카페ING	||음식점||카페,디저트||카페ING
I1006541	디딤스터디카페	||서비스,산업||임대,대여||장소대여||디딤스터디카페
I1006542	피자덕	||음식점||양식||피자||피자덕
I1006548	메이드학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||메이드학원
I1006550	대한냉면	||음식점||한식||냉면||대한냉면
I1006555	감성실용음악학원	||교육,학문||학원 등 교습시설||음악교육||실용음악교육||감성실용음악학원
I1006566	세이노학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||세이노학원
I1006569	카페마일로	||음식점||카페,디저트||카페||카페마일로
I1006575	피자와썹	||음식점||양식||피자||피자와썹
I1006581	무청감자탕	||음식점||한식||감자탕||무청감자탕
I1006586	아이덴스터디카페	||서비스,산업||임대,대여||장소대여||아이덴스터디카페
I1006608	동동국밥	||음식점||한식||국밥||동동국밥
I1006634	참토스트	||음식점||분식||토스트||참토스트
I1006647	바른학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||바른학원
I220236	석봉토스트	||음식점||분식||토스트||석봉토스트
I220238	이삭토스트	||음식점||분식||토스트||이삭토스트
I220240	토스트굽는사람들	||음식점||분식||토스트||토스트굽는사람들
I220298	다사랑치킨피자호프	||음식점||치킨,닭강정||다사랑치킨피자호프
I220440	왕서방왕치킨피자	||음식점||치킨,닭강정||왕서방왕치킨피자
I220605	원조쌈밥집	||음식점||한식||쌈밥||원조쌈밥집
I220607	명동보리밥	||음식점||한식||보리밥||명동보리밥
I220608	사월에보리밥	||음식점||한식||보리밥||사월에보리밥
I220609	청국장과보리밥	||음식점||한식||보리밥||청국장과보리밥
I220612	본비빔밥	||음식점||한식||비빔밥||본비빔밥
I220625	전계능의콩나물국밥	||음식점||한식||국밥||전계능의콩나물국밥
I220629	국수나무	||음식점||한식||국수||국수나무
I220631	만복국수집	||음식점||술집||요리주점||만복국수집
I220632	망향비빔국수	||음식점||한식||국수||망향비빔국수
I220633	명동할머니국수	||음식점||한식||국수||명동할머니국수
I220634	미정국수0410	||음식점||한식||국수||미정국수0410
I220635	봉채국수	||음식점||한식||국수||봉채국수
