categoryId	categoryName	lPath
I220636	부송국수	||음식점||한식||국수||부송국수
I220638	셰프의국수전	||음식점||한식||국수||셰프의국수전
I220639	소담비빔국수	||음식점||한식||국수||소담비빔국수
I220648	설원칡냉면	||음식점||한식||냉면||설원칡냉면
I220649	송주불냉면칼국수	||음식점||한식||냉면||송주불냉면칼국수
I220650	유천냉면	||음식점||한식||냉면||유천냉면
I220651	육쌈냉면	||음식점||한식||냉면||육쌈냉면
I220655	화평동왕냉면	||음식점||한식||냉면||화평동왕냉면
I220657	메밀골동해막국수	||음식점||한식||막국수||메밀골동해막국수
I220673	남가네설악추어탕	||음식점||한식||추어탕||남가네설악추어탕
I220674	남원골추어탕	||음식점||한식||추어탕||남원골추어탕
I220675	남원추어탕	||음식점||한식||추어탕||남원추어탕
I220676	송담추어탕	||음식점||한식||추어탕||송담추어탕
I220677	원조설악추어탕	||음식점||한식||추어탕||원조설악추어탕
I220678	조바우가마솥추어탕	||음식점||한식||추어탕||조바우가마솥추어탕
I220680	춘향골남원추어탕	||음식점||한식||추어탕||춘향골남원추어탕
I220683	금강산감자탕	||음식점||한식||감자탕||금강산감자탕
I220684	남다른감자탕	||음식점||한식||감자탕||남다른감자탕
I220686	누리마을감자탕	||음식점||한식||감자탕||누리마을감자탕
I220687	두리맛감자탕	||음식점||한식||감자탕||두리맛감자탕
I220688	이바돔감자탕	||음식점||한식||감자탕||이바돔감자탕
I220689	조마루감자탕	||음식점||한식||감자탕||조마루감자탕
I220691	행복추풍령감자탕묵은지	||음식점||한식||감자탕||행복추풍령감자탕묵은지
I220692	참이맛감자탕	||음식점||한식||감자탕||참이맛감자탕
I220694	방일해장국	||음식점||한식||해장국||방일해장국
I220695	양평해장국	||음식점||한식||해장국||양평해장국
I220704	곽만근갈비탕	||음식점||한식||갈비탕||곽만근갈비탕
I220717	등촌샤브칼국수	||음식점||한식||칼국수,만두||등촌샤브칼국수
I220718	명동칼국수	||음식점||한식||칼국수,만두||명동칼국수
I220719	명동칼국수샤브샤브	||음식점||한식||칼국수,만두||명동칼국수샤브샤브
I220720	미사리밀빛초계국수	||음식점||한식||칼국수,만두||미사리밀빛초계국수
I220721	백청우칼국수	||음식점||한식||칼국수,만두||백청우칼국수
I220722	봉창이해물칼국수	||음식점||한식||칼국수,만두||봉창이해물칼국수
I220725	옹심이메밀칼국수	||음식점||한식||칼국수,만두||옹심이메밀칼국수
I220726	이레네칼국수	||음식점||한식||칼국수,만두||이레네칼국수
I220825	정성본샤브수끼칼국수	||음식점||일식||샤브샤브||정성본샤브수끼칼국수
I220833	더오니기리	||음식점||일식||오니기리||더오니기리
I220834	오니기리와이규동	||음식점||일식||오니기리||오니기리와이규동
I220864	경성양꼬치	||음식점||중식||양꼬치||경성양꼬치
I220928	카페파스타	||음식점||양식||이탈리아음식||카페파스타
I220945	7번가피자	||음식점||양식||피자||7번가피자
I220946	피자생각	||음식점||양식||피자||피자생각
I220948	난타5000피자	||음식점||양식||피자||난타5000피자
I220949	도미노피자	||음식점||양식||피자||도미노피자
I220950	몰리제피자	||음식점||양식||피자||몰리제피자
I220951	미사랑임실치즈피자	||음식점||양식||피자||미사랑임실치즈피자
I220952	미스터피자	||음식점||양식||피자||미스터피자
I220953	믹존스피자	||음식점||양식||피자||믹존스피자
I220955	브링웰피자	||음식점||양식||피자||브링웰피자
I220957	빨간모자피자	||음식점||양식||피자||빨간모자피자
I220958	뽕뜨락피자	||음식점||양식||피자||뽕뜨락피자
I220961	아이러브피자	||음식점||양식||피자||아이러브피자
I220962	영구스피자	||음식점||양식||피자||영구스피자
I220964	이탈리안피자팩토리	||음식점||양식||피자||이탈리안피자팩토리
I220965	임실N치즈피자	||음식점||양식||피자||임실N치즈피자
I220966	임실치즈피자	||음식점||양식||피자||임실치즈피자
I220967	지정환피자	||음식점||양식||피자||지정환피자
I220968	캘리포니아피자키친	||음식점||양식||피자||캘리포니아피자키친
I220971	피자가기가막혀	||음식점||양식||피자||피자가기가막혀
I220972	피자굼터	||음식점||양식||피자||피자굼터
I220973	피자나눔터	||음식점||양식||피자||피자나눔터
I220975	피자마루	||음식점||양식||피자||피자마루
I220976	피자명	||음식점||양식||피자||피자명
I220979	피자몰	||음식점||양식||피자||피자몰
I220980	피자빙고	||음식점||양식||피자||피자빙고
I220981	피자스쿨	||음식점||양식||피자||피자스쿨
I220982	피자알볼로	||음식점||양식||피자||피자알볼로
I220983	피자에땅	||음식점||양식||피자||피자에땅
I220984	피자와치킨의러브레터	||음식점||양식||피자||피자와치킨의러브레터
I220987	피자투어	||음식점||양식||피자||피자투어
I220988	피자헛	||음식점||양식||피자||피자헛
I220989	피자헤븐	||음식점||양식||피자||피자헤븐
I220990	하늘보리피자	||음식점||양식||피자||하늘보리피자
I220992	황철수피자	||음식점||양식||피자||황철수피자
I220993	오구쌀피자	||음식점||양식||피자||오구쌀피자
I220999	죠샌드위치	||음식점||양식||샌드위치||죠샌드위치
I221021	뉴욕핫도그앤커피	||음식점||양식||핫도그||뉴욕핫도그앤커피
I221022	스테프핫도그	||음식점||양식||핫도그||스테프핫도그
I221051	수리야	||음식점||술집||요리주점||수리야
I221187	크리스피크림도넛	||음식점||카페,디저트||도넛||크리스피크림도넛
I221189	빈스앤와플	||음식점||카페,디저트||와플||빈스앤와플
I221193	와플반트	||음식점||카페,디저트||와플||와플반트
I221194	와플킹	||음식점||카페,디저트||와플||와플킹
I221227	카페라리	||음식점||카페,디저트||카페||카페라리
I221229	카페아모제	||음식점||카페,디저트||카페||카페아모제
I221237	카페아마떼	||음식점||카페,디저트||카페||카페아마떼
I221247	더카페	||음식점||카페,디저트||카페||더카페
I221296	카페7그램	||음식점||카페,디저트||카페||카페7그램
I221297	카페글렌	||음식점||카페,디저트||카페||카페글렌
I221298	카페네스카페	||음식점||카페,디저트||카페||카페네스카페
I221299	카페다	||음식점||카페,디저트||카페||카페다
I221302	카페두다트	||음식점||카페,디저트||카페||카페두다트
I221303	카페드림	||음식점||카페,디저트||카페||카페드림
I221306	카페말로	||음식점||카페,디저트||카페||카페말로
I221307	카페베네	||음식점||카페,디저트||카페||카페베네
I221309	카페에스파니	||음식점||카페,디저트||카페||카페에스파니
I221310	카페원플러스원	||음식점||카페,디저트||카페||카페원플러스원
I221311	카페유로시안	||음식점||카페,디저트||카페||카페유로시안
I221312	카페자스	||음식점||카페,디저트||카페||카페자스
I221313	카페칸타타	||음식점||카페,디저트||카페||카페칸타타
I221314	카페커스	||음식점||카페,디저트||카페||카페커스
I221362	요구르트아이스크림	||음식점||카페,디저트||아이스크림||요구르트아이스크림
I221363	젤라또아이스크림	||음식점||카페,디저트||아이스크림||젤라또아이스크림
I221383	카페띠아모	||음식점||카페,디저트||아이스크림||카페띠아모
I221403	카페티맑은	||음식점||카페,디저트||차||카페티맑은
I221426	에듀카페	||스포츠,오락||오락시설||키즈카페,실내놀이터||에듀카페
I221551	진배기원조할매순대국밥	||음식점||한식||육류,고기요리||순대,순댓국||진배기원조할매순대국밥
I221651	김명자굴국밥전문점	||음식점||한식||해물,생선요리||굴요리||김명자굴국밥전문점
I221692	조춘식동태탕회냉면	||음식점||한식||해물,생선요리||매운탕,해물탕||조춘식동태탕회냉면
I222596	지앤비영어전문학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||지앤비영어전문학원
I222597	SDA삼육외국어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||SDA삼육외국어학원
I222598	민병철어학교육연구원	||교육,학문||학원 등 교습시설||어학교육||영어교육||민병철어학교육연구원
I222601	정철어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||정철어학원
I222602	청담어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||청담어학원
I223212	아산병원	||건강,의료||병원||종합병원||아산병원
I223213	차병원	||건강,의료||병원||종합병원||차병원
I223214	가톨릭대학병원	||건강,의료||병원||종합병원||가톨릭대학병원
I223215	고려대학교의료원	||건강,의료||병원||종합병원||고려대학교의료원
I223216	동국대학교의료원	||건강,의료||병원||종합병원||동국대학교의료원
I223217	서울대학교병원	||건강,의료||병원||종합병원||서울대학교병원
I223218	순천향대학병원	||건강,의료||병원||종합병원||순천향대학병원
I223219	원광대학병원	||건강,의료||병원||종합병원||원광대학병원
I223220	인제대학교백병원	||건강,의료||병원||종합병원||인제대학교백병원
I223221	연세대학교세브란스병원	||건강,의료||병원||종합병원||연세대학교세브란스병원
I223222	한림대학교성심병원	||건강,의료||병원||종합병원||한림대학교성심병원
I223223	한양대학교의료원	||건강,의료||병원||종합병원||한양대학교의료원
I223224	경희대학교의료원	||건강,의료||병원||종합병원||경희대학교의료원
I223225	경북대학교병원	||건강,의료||병원||종합병원||경북대학교병원
I223226	경상대학교병원	||건강,의료||병원||종합병원||경상대학교병원
I223227	길병원	||건강,의료||병원||종합병원||길병원
I223228	계명대학교동산병원	||건강,의료||병원||종합병원||계명대학교동산병원
I223229	부산대학교병원	||건강,의료||병원||종합병원||부산대학교병원
I223230	아주대학교의료원	||건강,의료||병원||종합병원||아주대학교의료원
I223231	영남대학교병원	||건강,의료||병원||종합병원||영남대학교병원
I223232	전남대학교병원	||건강,의료||병원||종합병원||전남대학교병원
I223233	전북대학교병원	||건강,의료||병원||종합병원||전북대학교병원
I223234	제주대학교병원	||건강,의료||병원||종합병원||제주대학교병원
I223235	중앙대학교의료원	||건강,의료||병원||종합병원||중앙대학교의료원
I223236	충남대학교병원	||건강,의료||병원||종합병원||충남대학교병원
I223237	충북대학교병원	||건강,의료||병원||종합병원||충북대학교병원
I223506	현대자동차서비스센터-일반	||생활,편의||자동차정비,수리||현대자동차서비스센터-일반
I223509	현대자동차 지정공장	||생활,편의||자동차정비,수리||현대자동차 지정공장
I224123	코오롱스포츠	||쇼핑,유통||패션||등산,아웃도어||코오롱스포츠
I224237	에몬스가구	||쇼핑,유통||가구,인테리어||가구||에몬스가구
I224241	한국가구	||쇼핑,유통||가구,인테리어||가구||한국가구
I224310	알라딘중고서점	||쇼핑,유통||도서,음반,문구||서점||알라딘중고서점
I224473	현대자동차	||쇼핑,유통||자동차||전시,판매||현대자동차
I224594	한국수출입은행-일반	||금융,보험||금융서비스||은행||한국수출입은행-일반
I224595	한국수출입은행	||금융,보험||금융서비스||은행||한국수출입은행
I225381	삼양식품	||서비스,산업||제조업||식료품제조||삼양식품
I225678	기아자동차	||서비스,산업||제조업||자동차,운송장비제조||기아자동차
I225687	볼보자동차	||서비스,산업||제조업||자동차,운송장비제조||볼보자동차
I225701	현대자동차	||서비스,산업||제조업||자동차,운송장비제조||현대자동차
I225825	한국부동산원	||서비스,산업||부동산||감정평가업||한국부동산원
I226480	리틀팍스어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||리틀팍스어학원
I226481	서일어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||서일어학원
I226482	스폴어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||스폴어학원
I226483	에이프릴어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||에이프릴어학원
I226506	리딩타운어학원	||교육,학문||영,유아,아동||유아학습||영어교육||리딩타운어학원
I226511	파고다주니어어학원	||교육,학문||영,유아,아동||유아학습||영어교육||파고다주니어어학원
I226513	정철어학원주니어	||교육,학문||학원 등 교습시설||어학교육||영어교육||정철어학원주니어
I226525	김샘학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||김샘학원
I226527	디딤돌수학교실	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||디딤돌수학교실
I226536	정진학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||정진학원
I226537	종로학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||종로학원
I226541	그린컴퓨터아트학원	||교육,학문||학원 등 교습시설||직업,기술교육||컴퓨터||그린컴퓨터아트학원
I226543	그린섬미술학원	||교육,학문||학원 등 교습시설||미술교육||그린섬미술학원
I226548	주니퍼실용음악학원	||교육,학문||학원 등 교습시설||음악교육||실용음악교육||주니퍼실용음악학원
I226698	온누리약국	||건강,의료||약국||온누리약국
I226707	음식나라조리학원	||교육,학문||학원 등 교습시설||요리교육||음식나라조리학원
I226734	마스타자동차관리	||생활,편의||자동차정비,수리||마스타자동차관리
I226745	도넛플랜트	||음식점||카페,디저트||도넛||도넛플랜트
I227066	엠유스포츠	||쇼핑,유통||패션||골프웨어||엠유스포츠
I227098	닭쟁이피자쟁이	||음식점||치킨,닭강정||닭쟁이피자쟁이
I227103	피자2001	||음식점||양식||피자||피자2001
I227111	남자피자	||음식점||양식||피자||남자피자
I229159	농협주유소	||생활,편의||주유소||농협주유소||농협주유소
I229202	비에이스포츠	||쇼핑,유통||취미,레저용품||자전거||비에이스포츠
I229206	인피자자전거	||쇼핑,유통||취미,레저용품||자전거||인피자자전거
I229296	뉴욕베이커리	||음식점||카페,디저트||베이커리||뉴욕베이커리
I229302	부동산랜드	||서비스,산업||부동산||중개업||부동산랜드
I229303	부동산뱅크	||서비스,산업||부동산||중개업||부동산뱅크
I229304	부동산써브	||서비스,산업||부동산||중개업||부동산써브
I229305	부동산플러스	||서비스,산업||부동산||중개업||부동산플러스
I229870	카페인	||생활,편의||자동차정비,수리||카페인
I229911	장인가구	||쇼핑,유통||가구,인테리어||가구||장인가구
I229985	수피자	||음식점||양식||피자||수피자
I229986	목우촌참피자	||음식점||양식||피자||목우촌참피자
I230058	피자명인	||음식점||양식||피자||피자명인
I230061	이투스247학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||이투스247학원
I230086	헤어카페이데아	||생활,편의||미용||미용실||헤어카페이데아
I230097	팔당냉면	||음식점||한식||냉면||팔당냉면
I230507	EiE어학원	||교육,학문||학원 등 교습시설||어학교육||영어교육||EiE어학원
I230508	골프존마켓	||쇼핑,유통||취미,레저용품||스포츠용품||골프용품||골프존마켓
I230593	부산아지매국밥	||음식점||한식||국밥||부산아지매국밥
I230605	와플대학	||음식점||카페,디저트||와플||와플대학
I230608	카페뉴욕치즈케익	||음식점||카페,디저트||케이크전문||카페뉴욕치즈케익
I230729	타요키즈카페	||스포츠,오락||오락시설||키즈카페,실내놀이터||타요키즈카페
I230766	호우양꼬치	||음식점||중식||양꼬치||호우양꼬치
I230776	피자애	||음식점||양식||피자||피자애
I230780	카페24창업센터	||서비스,산업||부동산||임대업||카페24창업센터
I230799	대림자동차	||쇼핑,유통||취미,레저용품||오토바이||대림자동차
I230809	다담뜰한식뷔페	||음식점||한식||한식뷔페||다담뜰한식뷔페
I230817	이투스수학학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||이투스수학학원
I230822	역전타에듀학원	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||역전타에듀학원
I230835	반올림피자샵	||음식점||양식||피자||반올림피자샵
I230850	카페잇	||음식점||카페,디저트||카페||카페잇
I230863	통뼈감자탕	||음식점||한식||감자탕||통뼈감자탕
I230872	카페루앤비	||음식점||카페,디저트||카페||카페루앤비
I230894	카페디아떼	||음식점||카페,디저트||카페||카페디아떼
I230896	빅스타피자	||음식점||양식||피자||빅스타피자
I230903	카페보니또	||음식점||카페,디저트||카페||카페보니또
I230908	맛나감자탕	||음식점||한식||감자탕||맛나감자탕
I230930	리골레토시카고피자	||음식점||양식||피자||리골레토시카고피자
I230979	원당감자탕	||음식점||한식||감자탕||원당감자탕
I230984	제일출장뷔페	||음식점||뷔페||제일출장뷔페
I231001	제임스시카고피자	||음식점||양식||피자||제임스시카고피자
I231007	쏭스핫도그	||음식점||양식||핫도그||쏭스핫도그
I231036	김봉남포장마차	||음식점||술집||포장마차||김봉남포장마차
I231046	24시전주명가콩나물국밥	||음식점||한식||국밥||24시전주명가콩나물국밥
I231054	더참맛수육국밥&보쌈	||음식점||한식||국밥||더참맛수육국밥&보쌈
I231075	하이브런치	||음식점||한식||죽||하이브런치
I231084	골프존파크	||스포츠,오락||스포츠시설||스크린골프장||골프존파크
I231101	카니발피자	||음식점||양식||피자||카니발피자
I231102	후니피자	||음식점||양식||피자||후니피자
I231118	고기굽는카페조선	||음식점||한식||육류,고기요리||고기굽는카페조선
I231123	홍대칼국수와족발	||음식점||한식||육류,고기요리||족발,보쌈||홍대칼국수와족발
I231131	불난술집	||음식점||술집||요리주점||불난술집
I231141	안동본가국밥	||음식점||한식||국밥||안동본가국밥
I231160	카페게이트	||음식점||카페,디저트||카페||카페게이트
I231214	명랑핫도그	||음식점||양식||핫도그||명랑핫도그
I231218	카페봄봄	||음식점||카페,디저트||카페||카페봄봄
I231220	오리지널시카고피자	||음식점||양식||피자||오리지널시카고피자
I231243	카페보노	||음식점||카페,디저트||카페||카페보노
I231244	화덕피자파숑	||음식점||양식||피자||화덕피자파숑
I231246	진송추어탕	||음식점||한식||추어탕||진송추어탕
I231247	카페마마스	||음식점||양식||브런치||카페마마스
I231270	킹스타피자	||음식점||양식||피자||킹스타피자
I231296	비타민카페	||음식점||카페,디저트||테이크아웃커피||비타민카페
I231303	대구출장뷔페	||음식점||뷔페||대구출장뷔페
I231340	카페코나퀸즈	||음식점||카페,디저트||카페||카페코나퀸즈
I231342	아리랑핫도그	||음식점||양식||핫도그||아리랑핫도그
I231345	종로할머니칼국수	||음식점||한식||칼국수,만두||종로할머니칼국수
I231382	네오피자	||음식점||양식||피자||네오피자
I231405	브라보치킨피자	||음식점||치킨,닭강정||브라보치킨피자
I231427	봉수아피자	||음식점||양식||피자||봉수아피자
I231442	이가순두부감자탕	||음식점||한식||두부요리||이가순두부감자탕
I231445	베러댄와플	||음식점||카페,디저트||와플||베러댄와플
I231447	종로학원하늘교육	||교육,학문||학원 등 교습시설||교습학원,교습소||입시교육||종로학원하늘교육
I231453	허니허니피자	||음식점||양식||피자||허니허니피자
I231457	파주닭국수	||음식점||한식||국수||파주닭국수
I231461	청진동해장국	||음식점||한식||해장국||청진동해장국
I231468	피자빅	||음식점||양식||피자||피자빅
I231479	안동장터소고기국밥	||음식점||한식||국밥||안동장터소고기국밥
I231727	카페아이엠티	||음식점||카페,디저트||카페||카페아이엠티
I231733	현풍닭칼국수	||음식점||한식||칼국수,만두||현풍닭칼국수
I231734	줄리앙와플	||음식점||카페,디저트||와플||줄리앙와플
I231735	부엉이돈가스	||음식점||일식||돈가스||부엉이돈가스
I231736	청춘감성쌀핫도그	||음식점||양식||핫도그||청춘감성쌀핫도그
I231771	카페쎄리오	||음식점||카페,디저트||카페||카페쎄리오
I231949	삼익가구	||쇼핑,유통||가구,인테리어||가구||삼익가구
I231960	경석이네통닭분식	||음식점||분식||경석이네통닭분식
I231963	C&C미술학원	||교육,학문||학원 등 교습시설||미술교육||C&C미술학원
I231969	파인만학원	||교육,학문||학원 등 교습시설||교습학원,교습소||수학교육||파인만학원
I231987	아베골프	||쇼핑,유통||취미,레저용품||스포츠용품||골프용품||아베골프
I231999	이츠굿베이커리카페	||음식점||카페,디저트||베이커리||이츠굿베이커리카페
I232012	생고기대학교	||음식점||한식||육류,고기요리||생고기대학교
I232013	비엔나핫도그	||음식점||양식||핫도그||비엔나핫도그
I232016	한방전주콩나물국밥	||음식점||한식||국밥||한방전주콩나물국밥
I232018	오르새피자	||음식점||양식||피자||오르새피자
I232024	우리동네국수집	||음식점||한식||국수||우리동네국수집
I232029	도쿄빙수	||음식점||카페,디저트||빙수||도쿄빙수
I232048	낭만핫도그	||음식점||양식||핫도그||낭만핫도그
I232089	고집센그집갈비탕	||음식점||한식||갈비탕||고집센그집갈비탕
I232106	손큰국밥	||음식점||한식||국밥||손큰국밥
I232113	선술집모로미	||음식점||술집||이자카야||선술집모로미
X100005	툰슐랭만화카페	||스포츠,오락||오락시설||만화방||툰슐랭만화카페
X100006	육식사관학교	||음식점||한식||육류,고기요리||육식사관학교
X100014	앤딩스터디카페	||서비스,산업||임대,대여||장소대여||앤딩스터디카페
X100016	일취월장관리형스터디카페	||서비스,산업||임대,대여||장소대여||일취월장관리형스터디카페
X100032	냉면쟁이고기꾼	||음식점||한식||냉면||냉면쟁이고기꾼
X100035	타임유스터디카페	||서비스,산업||임대,대여||장소대여||타임유스터디카페
X100051	냉면장인 임사부	||음식점||한식||냉면||냉면장인 임사부
X100071	2피자1치킨상회	||음식점||양식||피자||2피자1치킨상회
X100084	히어로보드게임카페	||스포츠,오락||오락시설||보드카페||히어로보드게임카페
X100086	구좌리얼크니손칼국수	||음식점||한식||칼국수,만두||구좌리얼크니손칼국수
X100164	국밥참맛있는집	||음식점||한식||국밥||국밥참맛있는집
